record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
VIDEO-002345,ENHOGAR,2026-08-10,13,1368,U,19,F,6,3468.00
VIDEO-002346,ENHOGAR,2026-08-11,14,1469,R,26,M,1,3605.00
VIDEO-002347,ENHOGAR,2026-08-12,15,1570,U,33,X,4,3742.00
VIDEO-002348,ENHOGAR,2026-08-13,16,1671,U,40,NR,7,3879.00
VIDEO-002349,ENHOGAR,2026-08-14,17,1772,R,47,F,2,4016.00
VIDEO-002350,ENHOGAR,2026-08-15,18,1873,U,54,M,5,4153.00
VIDEO-002351,ENHOGAR,2026-08-16,19,1974,U,61,X,8,4290.00
VIDEO-002352,ENHOGAR,2026-08-17,20,2075,R,68,NR,3,4427.00
VIDEO-002353,ENHOGAR,2026-08-18,21,2176,U,75,F,6,4564.00
VIDEO-002354,ENHOGAR,2026-08-19,22,2277,U,82,M,1,4701.00
VIDEO-002355,ENHOGAR,2026-08-20,01,0178,R,89,X,4,4838.00
VIDEO-002356,ENHOGAR,2026-08-01,02,0279,U,23,NR,7,4975.00
VIDEO-002357,ENHOGAR,2026-08-02,03,0380,U,30,F,2,5112.00
VIDEO-002358,ENHOGAR,2026-08-03,04,0481,R,37,M,5,5249.00
VIDEO-002359,ENHOGAR,2026-08-04,05,0582,U,44,X,8,5386.00
VIDEO-002360,ENHOGAR,2026-08-05,06,0683,U,51,NR,3,5523.00
VIDEO-002361,ENHOGAR,2026-08-06,07,0784,R,58,F,6,5660.00
VIDEO-002362,ENHOGAR,2026-08-07,08,0885,U,65,M,1,5797.00
VIDEO-002363,ENHOGAR,2026-08-08,09,0986,U,72,X,4,5934.00
VIDEO-002364,ENHOGAR,2026-08-09,10,1087,R,79,NR,7,6071.00
VIDEO-002365,ENHOGAR,2026-08-10,11,1188,U,86,F,2,6208.00
VIDEO-002366,ENHOGAR,2026-08-11,12,1289,U,20,M,5,6345.00
VIDEO-002367,ENHOGAR,2026-08-12,13,1390,R,27,X,8,6482.00
VIDEO-002368,ENHOGAR,2026-08-13,14,1491,U,34,NR,3,6619.00
VIDEO-002369,ENHOGAR,2026-08-14,15,1592,U,41,F,6,6756.00
VIDEO-002370,ENHOGAR,2026-08-15,16,1693,R,48,M,1,6893.00
VIDEO-002371,ENHOGAR,2026-08-16,17,1794,U,55,X,4,7030.00
VIDEO-002372,ENHOGAR,2026-08-17,18,1895,U,62,NR,7,7167.00
VIDEO-002373,ENHOGAR,2026-08-18,19,1996,R,69,F,2,7304.00
VIDEO-002374,ENHOGAR,2026-08-19,20,2097,U,76,M,5,7441.00
VIDEO-002375,ENHOGAR,2026-08-20,21,2198,U,83,X,8,7578.00
VIDEO-002376,ENHOGAR,2026-08-01,22,2299,R,90,NR,3,7715.00
VIDEO-002377,ENHOGAR,2026-08-02,01,0101,U,24,F,6,7852.00
VIDEO-002378,ENHOGAR,2026-08-03,02,0202,U,31,M,1,7989.00
VIDEO-002379,ENHOGAR,2026-08-04,03,0303,R,38,X,4,8126.00
VIDEO-002380,ENHOGAR,2026-08-05,04,0404,U,45,NR,7,8263.00
VIDEO-002381,ENHOGAR,2026-08-06,05,0505,U,52,F,2,8400.00
VIDEO-002382,ENHOGAR,2026-08-07,06,0606,R,59,M,5,937.00
VIDEO-002383,ENHOGAR,2026-08-08,07,0707,U,66,X,8,1074.00
VIDEO-002384,ENHOGAR,2026-08-09,08,0808,U,73,NR,3,1211.00
VIDEO-002385,ENHOGAR,2026-08-10,09,0909,R,80,F,6,1348.00
VIDEO-002386,ENHOGAR,2026-08-11,10,1010,U,87,M,1,1485.00
VIDEO-002387,ENHOGAR,2026-08-12,11,1111,U,21,X,4,1622.00
VIDEO-002388,ENHOGAR,2026-08-13,12,1212,R,28,NR,7,1759.00
VIDEO-002389,ENHOGAR,2026-08-14,13,1313,U,35,F,2,1896.00
VIDEO-002390,ENHOGAR,2026-08-15,14,1414,U,42,M,5,2033.00
VIDEO-002391,ENHOGAR,2026-08-16,15,1515,R,49,X,8,2170.00
VIDEO-002392,ENHOGAR,2026-08-17,16,1616,U,56,NR,3,2307.00
VIDEO-002393,ENHOGAR,2026-08-18,17,1717,U,63,F,6,2444.00
VIDEO-002394,ENHOGAR,2026-08-19,18,1818,R,70,M,1,2581.00
VIDEO-002395,ENHOGAR,2026-08-20,19,1919,U,77,X,4,2718.00
VIDEO-002396,ENHOGAR,2026-08-01,20,2020,U,84,NR,7,2855.00
VIDEO-002397,ENHOGAR,2026-08-02,21,2121,R,18,F,2,2992.00
VIDEO-002398,ENHOGAR,2026-08-03,22,2222,U,25,M,5,3129.00
VIDEO-002399,ENHOGAR,2026-08-04,01,0123,U,32,X,8,3266.00
VIDEO-002400,ENHOGAR,2026-08-05,02,0224,R,39,NR,3,3403.00
VIDEO-002401,ENHOGAR,2026-08-06,03,0325,U,46,F,6,3540.00
VIDEO-002402,ENHOGAR,2026-08-07,04,0426,U,53,M,1,3677.00
VIDEO-002403,ENHOGAR,2026-08-08,05,0527,R,60,X,4,3814.00
VIDEO-002404,ENHOGAR,2026-08-09,06,0628,U,67,NR,7,3951.00
VIDEO-002405,ENHOGAR,2026-08-10,07,0729,U,74,F,2,4088.00
VIDEO-002406,ENHOGAR,2026-08-11,08,0830,R,81,M,5,4225.00
VIDEO-002407,ENHOGAR,2026-08-12,09,0931,U,88,X,8,4362.00
VIDEO-002408,ENHOGAR,2026-08-13,10,1032,U,22,NR,3,4499.00
VIDEO-002409,ENHOGAR,2026-08-14,11,1133,R,29,F,6,4636.00
VIDEO-002410,ENHOGAR,2026-08-15,12,1234,U,36,M,1,4773.00
VIDEO-002411,ENHOGAR,2026-08-16,13,1335,U,43,X,4,4910.00
VIDEO-002412,ENHOGAR,2026-08-17,14,1436,R,50,NR,7,5047.00
VIDEO-002413,ENHOGAR,2026-08-18,15,1537,U,57,F,2,5184.00
VIDEO-002414,ENHOGAR,2026-08-19,16,1638,U,64,M,5,5321.00
VIDEO-002415,ENHOGAR,2026-08-20,17,1739,R,71,X,8,5458.00
VIDEO-002416,ENHOGAR,2026-08-01,18,1840,U,78,NR,3,5595.00
VIDEO-002417,ENHOGAR,2026-08-02,19,1941,U,85,F,6,5732.00
VIDEO-002418,ENHOGAR,2026-08-03,20,2042,R,19,M,1,5869.00
VIDEO-002419,ENHOGAR,2026-08-04,21,2143,U,26,X,4,6006.00
VIDEO-002420,ENHOGAR,2026-08-05,22,2244,U,33,NR,7,6143.00
VIDEO-002421,ENHOGAR,2026-08-06,01,0145,R,40,F,2,6280.00
VIDEO-002422,ENHOGAR,2026-08-07,02,0246,U,47,M,5,6417.00
VIDEO-002423,ENHOGAR,2026-08-08,03,0347,U,54,X,8,6554.00
VIDEO-002424,ENHOGAR,2026-08-09,04,0448,R,61,NR,3,6691.00
VIDEO-002425,ENHOGAR,2026-08-10,05,0549,U,68,F,6,6828.00
VIDEO-002426,ENHOGAR,2026-08-11,06,0650,U,75,M,1,6965.00
VIDEO-002427,ENHOGAR,2026-08-12,07,0751,R,82,X,4,7102.00
VIDEO-002428,ENHOGAR,2026-08-13,08,0852,U,89,NR,7,7239.00
VIDEO-002429,ENHOGAR,2026-08-14,09,0953,U,23,F,2,7376.00
VIDEO-002430,ENHOGAR,2026-08-15,10,1054,R,30,M,5,7513.00
VIDEO-002431,ENHOGAR,2026-08-16,11,1155,U,37,X,8,7650.00
VIDEO-002432,ENHOGAR,2026-08-17,12,1256,U,44,NR,3,7787.00
VIDEO-002433,ENHOGAR,2026-08-18,13,1357,R,51,F,6,7924.00
VIDEO-002434,ENHOGAR,2026-08-19,14,1458,U,58,M,1,8061.00
VIDEO-002435,ENHOGAR,2026-08-20,15,1559,U,65,X,4,8198.00
VIDEO-002436,ENHOGAR,2026-08-01,16,1660,R,72,NR,7,8335.00
VIDEO-002437,ENHOGAR,2026-08-02,17,1761,U,79,F,2,8472.00
VIDEO-002438,ENHOGAR,2026-08-03,18,1862,U,86,M,5,1009.00
VIDEO-002439,ENHOGAR,2026-08-04,19,1963,R,20,X,8,1146.00
VIDEO-002440,ENHOGAR,2026-08-05,20,2064,U,27,NR,3,1283.00
VIDEO-002441,ENHOGAR,2026-08-06,21,2165,U,34,F,6,1420.00
VIDEO-002442,ENHOGAR,2026-08-07,22,2266,R,41,M,1,1557.00
VIDEO-002443,ENHOGAR,2026-08-08,01,0167,U,48,X,4,1694.00
VIDEO-002444,ENHOGAR,2026-08-09,02,0268,U,55,NR,7,1831.00
VIDEO-002445,ENHOGAR,2026-08-10,03,0369,R,62,F,2,1968.00
VIDEO-002446,ENHOGAR,2026-08-11,04,0470,U,69,M,5,2105.00
VIDEO-002447,ENHOGAR,2026-08-12,05,0571,U,76,X,8,2242.00
VIDEO-002448,ENHOGAR,2026-08-13,06,0672,R,83,NR,3,2379.00
VIDEO-002449,ENHOGAR,2026-08-14,07,0773,U,90,F,6,2516.00
VIDEO-002450,ENHOGAR,2026-08-15,08,0874,U,24,M,1,2653.00
VIDEO-002451,ENHOGAR,2026-08-16,09,0975,R,31,X,4,2790.00
VIDEO-002452,ENHOGAR,2026-08-17,10,1076,U,38,NR,7,2927.00
VIDEO-002453,ENHOGAR,2026-08-18,11,1177,U,45,F,2,3064.00
VIDEO-002454,ENHOGAR,2026-08-19,12,1278,R,52,M,5,3201.00
VIDEO-002455,ENHOGAR,2026-08-20,13,1379,U,59,X,8,3338.00
VIDEO-002456,ENHOGAR,2026-08-01,14,1480,U,66,NR,3,3475.00
VIDEO-002457,ENHOGAR,2026-08-02,15,1581,R,73,F,6,3612.00
VIDEO-002458,ENHOGAR,2026-08-03,16,1682,U,80,M,1,3749.00
VIDEO-002459,ENHOGAR,2026-08-04,17,1783,U,87,X,4,3886.00
VIDEO-002460,ENHOGAR,2026-08-05,18,1884,R,21,NR,7,4023.00
VIDEO-002461,ENHOGAR,2026-08-06,19,1985,U,28,F,2,4160.00
VIDEO-002462,ENHOGAR,2026-08-07,20,2086,U,35,M,5,4297.00
VIDEO-002463,ENHOGAR,2026-08-08,21,2187,R,42,X,8,4434.00
VIDEO-002464,ENHOGAR,2026-08-09,22,2288,U,49,NR,3,4571.00
VIDEO-002465,ENHOGAR,2026-08-10,01,0189,U,56,F,6,4708.00
VIDEO-002466,ENHOGAR,2026-08-11,02,0290,R,63,M,1,4845.00
VIDEO-002467,ENHOGAR,2026-08-12,03,0391,U,70,X,4,4982.00
VIDEO-002468,ENHOGAR,2026-08-13,04,0492,U,77,NR,7,5119.00
VIDEO-002469,ENHOGAR,2026-08-14,05,0593,R,84,F,2,5256.00
VIDEO-002470,ENHOGAR,2026-08-15,06,0694,U,18,M,5,5393.00
VIDEO-002471,ENHOGAR,2026-08-16,07,0795,U,25,X,8,5530.00
VIDEO-002472,ENHOGAR,2026-08-17,08,0896,R,32,NR,3,5667.00
VIDEO-002473,ENHOGAR,2026-08-18,09,0997,U,39,F,6,5804.00
VIDEO-002474,ENHOGAR,2026-08-19,10,1098,U,46,M,1,5941.00
VIDEO-002475,ENHOGAR,2026-08-20,11,1199,R,53,X,4,6078.00
VIDEO-002476,ENHOGAR,2026-08-01,12,1201,U,60,NR,7,6215.00
VIDEO-002477,ENHOGAR,2026-08-02,13,1302,U,67,F,2,6352.00
VIDEO-002478,ENHOGAR,2026-08-03,14,1403,R,74,M,5,6489.00
VIDEO-002479,ENHOGAR,2026-08-04,15,1504,U,81,X,8,6626.00
VIDEO-002480,ENHOGAR,2026-08-05,16,1605,U,88,NR,3,6763.00
VIDEO-002481,ENHOGAR,2026-08-06,17,1706,R,22,F,6,6900.00
VIDEO-002482,ENHOGAR,2026-08-07,18,1807,U,29,M,1,7037.00
VIDEO-002483,ENHOGAR,2026-08-08,19,1908,U,36,X,4,7174.00
VIDEO-002484,ENHOGAR,2026-08-09,20,2009,R,43,NR,7,7311.00
VIDEO-002485,ENHOGAR,2026-08-10,21,2110,U,50,F,2,7448.00
VIDEO-002486,ENHOGAR,2026-08-11,22,2211,U,57,M,5,7585.00
VIDEO-002487,ENHOGAR,2026-08-12,01,0112,R,64,X,8,7722.00
VIDEO-002488,ENHOGAR,2026-08-13,02,0213,U,71,NR,3,7859.00
VIDEO-002489,ENHOGAR,2026-08-14,03,0314,U,78,F,6,7996.00
VIDEO-002490,ENHOGAR,2026-08-15,04,0415,R,85,M,1,8133.00
VIDEO-002491,ENHOGAR,2026-08-16,05,0516,U,19,X,4,8270.00
VIDEO-002492,ENHOGAR,2026-08-17,06,0617,U,26,NR,7,8407.00
VIDEO-002493,ENHOGAR,2026-08-18,07,0718,R,33,F,2,944.00
VIDEO-002494,ENHOGAR,2026-08-19,08,0819,U,40,M,5,1081.00
VIDEO-002495,ENHOGAR,2026-08-20,09,0920,U,47,X,8,1218.00
VIDEO-002496,ENHOGAR,2026-08-01,10,1021,R,54,NR,3,1355.00
VIDEO-002497,ENHOGAR,2026-08-02,11,1122,U,61,F,6,1492.00
VIDEO-002498,ENHOGAR,2026-08-03,12,1223,U,68,M,1,1629.00
VIDEO-002499,ENHOGAR,2026-08-04,13,1324,R,75,X,4,1766.00
VIDEO-002500,ENHOGAR,2026-08-05,14,1425,U,82,NR,7,1903.00
VIDEO-002501,ENHOGAR,2026-08-06,15,1526,U,89,F,2,2040.00
VIDEO-002502,ENHOGAR,2026-08-07,16,1627,R,23,M,5,2177.00
VIDEO-002503,ENHOGAR,2026-08-08,17,1728,U,30,X,8,2314.00
VIDEO-002504,ENHOGAR,2026-08-09,18,1829,U,37,NR,3,2451.00
VIDEO-002505,ENHOGAR,2026-08-10,19,1930,R,44,F,6,2588.00
VIDEO-002506,ENHOGAR,2026-08-11,20,2031,U,51,M,1,2725.00
VIDEO-002507,ENHOGAR,2026-08-12,21,2132,U,58,X,4,2862.00
VIDEO-002508,ENHOGAR,2026-08-13,22,2233,R,65,NR,7,2999.00
VIDEO-002509,ENHOGAR,2026-08-14,01,0134,U,72,F,2,3136.00
VIDEO-002510,ENHOGAR,2026-08-15,02,0235,U,79,M,5,3273.00
VIDEO-002511,ENHOGAR,2026-08-16,03,0336,R,86,X,8,3410.00
VIDEO-002512,ENHOGAR,2026-08-17,04,0437,U,20,NR,3,3547.00
VIDEO-002513,ENHOGAR,2026-08-18,05,0538,U,27,F,6,3684.00
VIDEO-002514,ENHOGAR,2026-08-19,06,0639,R,34,M,1,3821.00
VIDEO-002515,ENHOGAR,2026-08-20,07,0740,U,41,X,4,3958.00
VIDEO-002516,ENHOGAR,2026-08-01,08,0841,U,48,NR,7,4095.00
VIDEO-002517,ENHOGAR,2026-08-02,09,0942,R,55,F,2,4232.00
VIDEO-002518,ENHOGAR,2026-08-03,10,1043,U,62,M,5,4369.00
VIDEO-002519,ENHOGAR,2026-08-04,11,1144,U,69,X,8,4506.00
VIDEO-002520,ENHOGAR,2026-08-05,12,1245,R,76,NR,3,4643.00
VIDEO-002521,ENHOGAR,2026-08-06,13,1346,U,83,F,6,4780.00
VIDEO-002522,ENHOGAR,2026-08-07,14,1447,U,90,M,1,4917.00
VIDEO-002523,ENHOGAR,2026-08-08,15,1548,R,24,X,4,5054.00
VIDEO-002524,ENHOGAR,2026-08-09,16,1649,U,31,NR,7,5191.00
VIDEO-002525,ENHOGAR,2026-08-10,17,1750,U,38,F,2,5328.00
VIDEO-002526,ENHOGAR,2026-08-11,18,1851,R,45,M,5,5465.00
VIDEO-002527,ENHOGAR,2026-08-12,19,1952,U,52,X,8,5602.00
VIDEO-002528,ENHOGAR,2026-08-13,20,2053,U,59,NR,3,5739.00
VIDEO-002529,ENHOGAR,2026-08-14,21,2154,R,66,F,6,5876.00
VIDEO-002530,ENHOGAR,2026-08-15,22,2255,U,73,M,1,6013.00
VIDEO-002531,ENHOGAR,2026-08-16,01,0156,U,80,X,4,6150.00
VIDEO-002532,ENHOGAR,2026-08-17,02,0257,R,87,NR,7,6287.00
VIDEO-002533,ENHOGAR,2026-08-18,03,0358,U,21,F,2,6424.00
VIDEO-002534,ENHOGAR,2026-08-19,04,0459,U,28,M,5,6561.00
VIDEO-002535,ENHOGAR,2026-08-20,05,0560,R,35,X,8,6698.00
VIDEO-002536,ENHOGAR,2026-08-01,06,0661,U,42,NR,3,6835.00
VIDEO-002537,ENHOGAR,2026-08-02,07,0762,U,49,F,6,6972.00
VIDEO-002538,ENHOGAR,2026-08-03,08,0863,R,56,M,1,7109.00
VIDEO-002539,ENHOGAR,2026-08-04,09,0964,U,63,X,4,7246.00
VIDEO-002540,ENHOGAR,2026-08-05,10,1065,U,70,NR,7,7383.00
VIDEO-002541,ENHOGAR,2026-08-06,11,1166,R,77,F,2,7520.00
VIDEO-002542,ENHOGAR,2026-08-07,12,1267,U,84,M,5,7657.00
VIDEO-002543,ENHOGAR,2026-08-08,13,1368,U,18,X,8,7794.00
VIDEO-002544,ENHOGAR,2026-08-09,14,1469,R,25,NR,3,7931.00
VIDEO-002545,ENHOGAR,2026-08-10,15,1570,U,32,F,6,8068.00
VIDEO-002546,ENHOGAR,2026-08-11,16,1671,U,39,M,1,8205.00
VIDEO-002547,ENHOGAR,2026-08-12,17,1772,R,46,X,4,8342.00
VIDEO-002548,ENHOGAR,2026-08-13,18,1873,U,53,NR,7,8479.00
VIDEO-002549,ENHOGAR,2026-08-14,19,1974,U,60,F,2,1016.00
VIDEO-002550,ENHOGAR,2026-08-15,20,2075,R,67,M,5,1153.00
VIDEO-002551,ENHOGAR,2026-08-16,21,2176,U,74,X,8,1290.00
VIDEO-002552,ENHOGAR,2026-08-17,22,2277,U,81,NR,3,1427.00
VIDEO-002553,ENHOGAR,2026-08-18,01,0178,R,88,F,6,1564.00
VIDEO-002554,ENHOGAR,2026-08-19,02,0279,U,22,M,1,1701.00
VIDEO-002555,ENHOGAR,2026-08-20,03,0380,U,29,X,4,1838.00
VIDEO-002556,ENHOGAR,2026-08-01,04,0481,R,36,NR,7,1975.00
VIDEO-002557,ENHOGAR,2026-08-02,05,0582,U,43,F,2,2112.00
VIDEO-002558,ENHOGAR,2026-08-03,06,0683,U,50,M,5,2249.00
VIDEO-002559,ENHOGAR,2026-08-04,07,0784,R,57,X,8,2386.00
VIDEO-002560,ENHOGAR,2026-08-05,08,0885,U,64,NR,3,2523.00
VIDEO-002561,ENHOGAR,2026-08-06,09,0986,U,71,F,6,2660.00
VIDEO-002562,ENHOGAR,2026-08-07,10,1087,R,78,M,1,2797.00
VIDEO-002563,ENHOGAR,2026-08-08,11,1188,U,85,X,4,2934.00
VIDEO-002564,ENHOGAR,2026-08-09,12,1289,U,19,NR,7,3071.00
VIDEO-002565,ENHOGAR,2026-08-10,13,1390,R,26,F,2,3208.00
VIDEO-002566,ENHOGAR,2026-08-11,14,1491,U,33,M,5,3345.00
VIDEO-002567,ENHOGAR,2026-08-12,15,1592,U,40,X,8,3482.00
VIDEO-002568,ENHOGAR,2026-08-13,16,1693,R,47,NR,3,3619.00
VIDEO-002569,ENHOGAR,2026-08-14,17,1794,U,54,F,6,3756.00
VIDEO-002570,ENHOGAR,2026-08-15,18,1895,U,61,M,1,3893.00
VIDEO-002571,ENHOGAR,2026-08-16,19,1996,R,68,X,4,4030.00
VIDEO-002572,ENHOGAR,2026-08-17,20,2097,U,75,NR,7,4167.00
VIDEO-002573,ENHOGAR,2026-08-18,21,2198,U,82,F,2,4304.00
VIDEO-002574,ENHOGAR,2026-08-19,22,2299,R,89,M,5,4441.00
VIDEO-002575,ENHOGAR,2026-08-20,01,0101,U,23,X,8,4578.00
VIDEO-002576,ENHOGAR,2026-08-01,02,0202,U,30,NR,3,4715.00
VIDEO-002577,ENHOGAR,2026-08-02,03,0303,R,37,F,6,4852.00
VIDEO-002578,ENHOGAR,2026-08-03,04,0404,U,44,M,1,4989.00
VIDEO-002579,ENHOGAR,2026-08-04,05,0505,U,51,X,4,5126.00
VIDEO-002580,ENHOGAR,2026-08-05,06,0606,R,58,NR,7,5263.00
VIDEO-002581,ENHOGAR,2026-08-06,07,0707,U,65,F,2,5400.00
VIDEO-002582,ENHOGAR,2026-08-07,08,0808,U,72,M,5,5537.00
VIDEO-002583,ENHOGAR,2026-08-08,09,0909,R,79,X,8,5674.00
VIDEO-002584,ENHOGAR,2026-08-09,10,1010,U,86,NR,3,5811.00
VIDEO-002585,ENHOGAR,2026-08-10,11,1111,U,20,F,6,5948.00
VIDEO-002586,ENHOGAR,2026-08-11,12,1212,R,27,M,1,6085.00
VIDEO-002587,ENHOGAR,2026-08-12,13,1313,U,34,X,4,6222.00
VIDEO-002588,ENHOGAR,2026-08-13,14,1414,U,41,NR,7,6359.00
VIDEO-002589,ENHOGAR,2026-08-14,15,1515,R,48,F,2,6496.00
VIDEO-002590,ENHOGAR,2026-08-15,16,1616,U,55,M,5,6633.00
VIDEO-002591,ENHOGAR,2026-08-16,17,1717,U,62,X,8,6770.00
VIDEO-002592,ENHOGAR,2026-08-17,18,1818,R,69,NR,3,6907.00
VIDEO-002593,ENHOGAR,2026-08-18,19,1919,U,76,F,6,7044.00
VIDEO-002594,ENHOGAR,2026-08-19,20,2020,U,83,M,1,7181.00
VIDEO-002595,ENHOGAR,2026-08-20,21,2121,R,90,X,4,7318.00
VIDEO-002596,ENHOGAR,2026-08-01,22,2222,U,24,NR,7,7455.00
VIDEO-002597,ENHOGAR,2026-08-02,01,0123,U,31,F,2,7592.00
VIDEO-002598,ENHOGAR,2026-08-03,02,0224,R,38,M,5,7729.00
VIDEO-002599,ENHOGAR,2026-08-04,03,0325,U,45,X,8,7866.00
VIDEO-002600,ENHOGAR,2026-08-05,04,0426,U,52,NR,3,8003.00
VIDEO-002601,ENHOGAR,2026-08-06,05,0527,R,59,F,6,8140.00
VIDEO-002602,ENHOGAR,2026-08-07,06,0628,U,66,M,1,8277.00
VIDEO-002603,ENHOGAR,2026-08-08,07,0729,U,73,X,4,8414.00
VIDEO-002604,ENHOGAR,2026-08-09,08,0830,R,80,NR,7,951.00
VIDEO-002605,ENHOGAR,2026-08-10,09,0931,U,87,F,2,1088.00
VIDEO-002606,ENHOGAR,2026-08-11,10,1032,U,21,M,5,1225.00
VIDEO-002607,ENHOGAR,2026-08-12,11,1133,R,28,X,8,1362.00
VIDEO-002608,ENHOGAR,2026-08-13,12,1234,U,35,NR,3,1499.00
VIDEO-002609,ENHOGAR,2026-08-14,13,1335,U,42,F,6,1636.00
VIDEO-002610,ENHOGAR,2026-08-15,14,1436,R,49,M,1,1773.00
VIDEO-002611,ENHOGAR,2026-08-16,15,1537,U,56,X,4,1910.00
VIDEO-002612,ENHOGAR,2026-08-17,16,1638,U,63,NR,7,2047.00
VIDEO-002613,ENHOGAR,2026-08-18,17,1739,R,70,F,2,2184.00
VIDEO-002614,ENHOGAR,2026-08-19,18,1840,U,77,M,5,2321.00
VIDEO-002615,ENHOGAR,2026-08-20,19,1941,U,84,X,8,2458.00
VIDEO-002616,ENHOGAR,2026-08-01,20,2042,R,18,NR,3,2595.00
VIDEO-002617,ENHOGAR,2026-08-02,21,2143,U,25,F,6,2732.00
VIDEO-002618,ENHOGAR,2026-08-03,22,2244,U,32,M,1,2869.00
VIDEO-002619,ENHOGAR,2026-08-04,01,0145,R,39,X,4,3006.00
VIDEO-002620,ENHOGAR,2026-08-05,02,0246,U,46,NR,7,3143.00
VIDEO-002621,ENHOGAR,2026-08-06,03,0347,U,53,F,2,3280.00
VIDEO-002622,ENHOGAR,2026-08-07,04,0448,R,60,M,5,3417.00
VIDEO-002623,ENHOGAR,2026-08-08,05,0549,U,67,X,8,3554.00
VIDEO-002624,ENHOGAR,2026-08-09,06,0650,U,74,NR,3,3691.00
VIDEO-002625,ENHOGAR,2026-08-10,07,0751,R,81,F,6,3828.00
VIDEO-002626,ENHOGAR,2026-08-11,08,0852,U,88,M,1,3965.00
VIDEO-002627,ENHOGAR,2026-08-12,09,0953,U,22,X,4,4102.00
VIDEO-002628,ENHOGAR,2026-08-13,10,1054,R,29,NR,7,4239.00
VIDEO-002629,ENHOGAR,2026-08-14,11,1155,U,36,F,2,4376.00
VIDEO-002630,ENHOGAR,2026-08-15,12,1256,U,43,M,5,4513.00
VIDEO-002631,ENHOGAR,2026-08-16,13,1357,R,50,X,8,4650.00
VIDEO-002632,ENHOGAR,2026-08-17,14,1458,U,57,NR,3,4787.00
VIDEO-002633,ENHOGAR,2026-08-18,15,1559,U,64,F,6,4924.00
VIDEO-002634,ENHOGAR,2026-08-19,16,1660,R,71,M,1,5061.00
VIDEO-002635,ENHOGAR,2026-08-20,17,1761,U,78,X,4,5198.00
VIDEO-002636,ENHOGAR,2026-08-01,18,1862,U,85,NR,7,5335.00
VIDEO-002637,ENHOGAR,2026-08-02,19,1963,R,19,F,2,5472.00
VIDEO-002638,ENHOGAR,2026-08-03,20,2064,U,26,M,5,5609.00
VIDEO-002639,ENHOGAR,2026-08-04,21,2165,U,33,X,8,5746.00
VIDEO-002640,ENHOGAR,2026-08-05,22,2266,R,40,NR,3,5883.00
VIDEO-002641,ENHOGAR,2026-08-06,01,0167,U,47,F,6,6020.00
VIDEO-002642,ENHOGAR,2026-08-07,02,0268,U,54,M,1,6157.00
VIDEO-002643,ENHOGAR,2026-08-08,03,0369,R,61,X,4,6294.00
VIDEO-002644,ENHOGAR,2026-08-09,04,0470,U,68,NR,7,6431.00
VIDEO-002645,ENHOGAR,2026-08-10,05,0571,U,75,F,2,6568.00
VIDEO-002646,ENHOGAR,2026-08-11,06,0672,R,82,M,5,6705.00
VIDEO-002647,ENHOGAR,2026-08-12,07,0773,U,89,X,8,6842.00
VIDEO-002648,ENHOGAR,2026-08-13,08,0874,U,23,NR,3,6979.00
VIDEO-002649,ENHOGAR,2026-08-14,09,0975,R,30,F,6,7116.00
VIDEO-002650,ENHOGAR,2026-08-15,10,1076,U,37,M,1,7253.00
VIDEO-002651,ENHOGAR,2026-08-16,11,1177,U,44,X,4,7390.00
VIDEO-002652,ENHOGAR,2026-08-17,12,1278,R,51,NR,7,7527.00
VIDEO-002653,ENHOGAR,2026-08-18,13,1379,U,58,F,2,7664.00
VIDEO-002654,ENHOGAR,2026-08-19,14,1480,U,65,M,5,7801.00
VIDEO-002655,ENHOGAR,2026-08-20,15,1581,R,72,X,8,7938.00
VIDEO-002656,ENHOGAR,2026-08-01,16,1682,U,79,NR,3,8075.00
VIDEO-002657,ENHOGAR,2026-08-02,17,1783,U,86,F,6,8212.00
VIDEO-002658,ENHOGAR,2026-08-03,18,1884,R,20,M,1,8349.00
VIDEO-002659,ENHOGAR,2026-08-04,19,1985,U,27,X,4,8486.00
VIDEO-002660,ENHOGAR,2026-08-05,20,2086,U,34,NR,7,1023.00
VIDEO-002661,ENHOGAR,2026-08-06,21,2187,R,41,F,2,1160.00
VIDEO-002662,ENHOGAR,2026-08-07,22,2288,U,48,M,5,1297.00
VIDEO-002663,ENHOGAR,2026-08-08,01,0189,U,55,X,8,1434.00
VIDEO-002664,ENHOGAR,2026-08-09,02,0290,R,62,NR,3,1571.00
VIDEO-002665,ENHOGAR,2026-08-10,03,0391,U,69,F,6,1708.00
VIDEO-002666,ENHOGAR,2026-08-11,04,0492,U,76,M,1,1845.00
VIDEO-002667,ENHOGAR,2026-08-12,05,0593,R,83,X,4,1982.00
VIDEO-002668,ENHOGAR,2026-08-13,06,0694,U,90,NR,7,2119.00
VIDEO-002669,ENHOGAR,2026-08-14,07,0795,U,24,F,2,2256.00
VIDEO-002670,ENHOGAR,2026-08-15,08,0896,R,31,M,5,2393.00
VIDEO-002671,ENHOGAR,2026-08-16,09,0997,U,38,X,8,2530.00
VIDEO-002672,ENHOGAR,2026-08-17,10,1098,U,45,NR,3,2667.00
VIDEO-002673,ENHOGAR,2026-08-18,11,1199,R,52,F,6,2804.00
VIDEO-002674,ENHOGAR,2026-08-19,12,1201,U,59,M,1,2941.00
