record_id,survey_code,interview_date,department_code,municipality_code,urban_rural,respondent_age,respondent_sex,household_size,monthly_income_gtq
HOGAR-002971,ENHOGAR,2026-08-03,01,0101,U,83,X,2,5127.00
HOGAR-002972,ENHOGAR,2026-08-04,02,0202,U,90,NR,5,5264.00
HOGAR-002973,ENHOGAR,2026-08-05,03,0303,R,24,F,8,5401.00
HOGAR-002974,ENHOGAR,2026-08-06,04,0404,U,31,M,3,5538.00
HOGAR-002975,ENHOGAR,2026-08-07,05,0505,U,38,X,6,5675.00
HOGAR-002976,ENHOGAR,2026-08-08,06,0606,R,45,NR,1,5812.00
HOGAR-002977,ENHOGAR,2026-08-09,07,0707,U,52,F,4,5949.00
HOGAR-002978,ENHOGAR,2026-08-10,08,0808,U,59,M,7,6086.00
HOGAR-002979,ENHOGAR,2026-08-11,09,0909,R,66,X,2,6223.00
HOGAR-002980,ENHOGAR,2026-08-12,10,1010,U,73,NR,5,6360.00
HOGAR-002981,ENHOGAR,2026-08-13,11,1111,U,80,F,8,6497.00
HOGAR-002982,ENHOGAR,2026-08-14,12,1212,R,87,M,3,6634.00
HOGAR-002983,ENHOGAR,2026-08-15,13,1313,U,21,X,6, 6771.00 
HOGAR-002984,ENHOGAR,2026-08-16,14,1414,U,28,NR,1,6908.00
HOGAR-002985,ENHOGAR,2026-08-17,15,1515,R,35,F,4,7045.00
HOGAR-002986,ENHOGAR,2026-08-18,16,1616,U,42,M,7,7182.00
HOGAR-002987,ENHOGAR,2026-08-19,17,1717,U,49,X,2,7319.00
HOGAR-002988,ENHOGAR,2026-08-20,18,1818,R,56,NR,5,7456.00
HOGAR-002989,ENHOGAR,2026-08-21,19,1919,U,63,F,8,7593.00
HOGAR-002990,ENHOGAR,2026-08-22,20,2020,U,70,M,3,7730.00
HOGAR-002991,ENHOGAR,2026-08-23,21,2121,R,77,X,6,
HOGAR-002992,ENHOGAR,2026-08-24,22,2222,U,84,NR,1,8004.00
HOGAR-002993,ENHOGAR,2026-08-25,01,0123,U,18,F,4,8141.00
HOGAR-002994,ENHOGAR,2026-08-26,02,0224,R,25,M,7,8278.00
HOGAR-002995,ENHOGAR,2026-08-27,03,0325,U,32,X,2,8415.00
HOGAR-002996,ENHOGAR,2026-08-28,04,0426,U,39,NR,5,952.00
HOGAR-002997,ENHOGAR,2026-08-01,05,0527,R,46,F,8,1089.00
HOGAR-002998,ENHOGAR,2026-08-02,06,0628,U,53,M,3,1226.00
HOGAR-002999,ENHOGAR,2026-08-03,07,0729,U,60,X,6,1363.00
HOGAR-003000,ENHOGAR,2026-08-04,08,0830,R,67,NR,1,1500.00
HOGAR-003001,ENHOGAR,2026-08-05,09,0931,U,74,F,4,1637.00
HOGAR-003002,ENHOGAR,2026-08-06,10,1032,U,81,M,7,1774.00
HOGAR-003003,ENHOGAR,2026-08-07,11,1133,R,88,X,2,1911.00
HOGAR-003004,ENHOGAR,2026-08-08,12,1234,U,22,NR,5,2048.00
HOGAR-003005,ENHOGAR,2026-08-09,13,1335,U,29,F,8,2185.00
HOGAR-003006,ENHOGAR,2026-08-10,14,1436,R,36,M,3,2322.00
HOGAR-003007,ENHOGAR,2026-08-11,15,1537,U,43,X,6,2459.00
HOGAR-003008,ENHOGAR,2026-08-12,16,1638,U,50,NR,1,2596.00
HOGAR-003009,ENHOGAR,2026-08-13,17,1739,R,57,F,4,2733.00
HOGAR-003010,ENHOGAR,2026-08-14,18,1840,U,64,M,7,2870.00
HOGAR-003011,ENHOGAR,2026-08-15,19,1941,U,71,X,2,3007.00
HOGAR-003012,ENHOGAR,2026-08-16,20,2042,R,78,NR,5,3144.00
HOGAR-003013,ENHOGAR,2026-08-17,21,2143,U,85,F,8,3281.00
HOGAR-003014,ENHOGAR,2026-08-18,22,2244,U,19,M,3,3418.00
HOGAR-003015,ENHOGAR,2026-08-19,01,0145,R,26,X,6,3555.00
HOGAR-003016,ENHOGAR,2026-08-20,02,0246,U,33,NR,1,3692.00
HOGAR-003017,ENHOGAR,2026-08-21,03,0347,U,40,F,4,3829.00
HOGAR-003018,ENHOGAR,2026-08-22,04,0448,R,47,M,7,-25.00
HOGAR-003019,ENHOGAR,2026-08-23,05,0549,U,54,X,2,4103.00
HOGAR-003020,ENHOGAR,2026-08-24,06,0650,U,61,NR,5,4240.00
HOGAR-003021,ENHOGAR,2026-08-25,07,0751,R,68,F,8,4377.00
HOGAR-003022,ENHOGAR,2026-08-26,08,0852,U,75,M,3,4514.00
HOGAR-003023,ENHOGAR,2026-08-27,09,0953,U,82,X,6,4651.00
HOGAR-003024,ENHOGAR,2026-08-28,10,1054,R,89,NR,1,4788.00
HOGAR-003025,ENHOGAR,2026-08-01,11,1155,U,23,F,4,4925.00
HOGAR-003026,ENHOGAR,2026-08-02,12,1256,U,30,M,7,5062.00
HOGAR-003027,ENHOGAR,2026-08-03,13,1357,R,37,X,2,5199.00
HOGAR-003028,ENHOGAR,2026-08-04,14,1458,U,44,NR,5,5336.00
HOGAR-003029,ENHOGAR,2026-08-05,15,1559,U,51,F,8,5473.00
HOGAR-003030,ENHOGAR,2026-08-06,16,1660,R,58,M,3,5610.00
HOGAR-003031,ENHOGAR,2026-08-07,17,1761,U,65,X,6,5747.00
HOGAR-003032,ENHOGAR,2026-08-08,18,1862,U,72,NR,1,5884.00
HOGAR-003033,ENHOGAR,2026-08-09,19,1963,R,79,F,4,6021.00
HOGAR-003034,ENHOGAR,2026-08-10,20,2064,U,86,M,7,6158.00
HOGAR-003035,ENHOGAR,2026-08-11,21,2165,U,20,X,2,6295.00
HOGAR-003036,ENHOGAR,2026-08-12,22,2266,R,27,NR,5,6432.00
HOGAR-003037,ENHOGAR,2026-08-13,01,0167,U,34,F,8,6569.00
HOGAR-003038,ENHOGAR,2026-08-14,02,0268,U,41,M,3,6706.00
HOGAR-003039,ENHOGAR,2026-08-15,03,0369,R,48,X,6,6843.00
HOGAR-003040,ENHOGAR,2026-08-16,04,0470,U,55,NR,1,6980.00
HOGAR-003041,ENHOGAR,2026-08-17,05,0571,U,62,F,4,7117.00
HOGAR-003042,ENHOGAR,2026-08-18,06,0672,R,69,M,7,7254.00
HOGAR-003043,ENHOGAR,2026-08-19,07,0773,U,76,X,2,7391.00
HOGAR-003044,ENHOGAR,2026-08-20,08,0874,U,83,NR,5,7528.00
HOGAR-003045,ENHOGAR,2026-08-21,09,0975,R,90,F,8,7665.00
HOGAR-003046,ENHOGAR,2026-08-22,10,1076,U,24,M,3,7802.00
HOGAR-003047,ENHOGAR,2026-08-23,11,1177,U,31,X,6,7939.00
HOGAR-003048,ENHOGAR,2026-08-24,12,1278,R,38,NR,1,8076.00
HOGAR-003049,ENHOGAR,2026-08-25,13,1379,U,45,F,4,8213.00
HOGAR-003050,ENHOGAR,2026-08-26,14,1480,U,52,M,7,8350.00
HOGAR-003051,ENHOGAR,2026-08-27,15,1581,R,59,X,2,8487.00
HOGAR-003052,ENHOGAR,2026-08-28,16,1682,U,66,NR,5,1024.00
HOGAR-003053,ENHOGAR,2026-08-01,17,1783,U,73,F,8,1161.00
HOGAR-003054,ENHOGAR,2026-08-02,18,1884,R,80,M,3,1298.00
HOGAR-003055,ENHOGAR,2026-08-03,19,1985,U,87,X,6,1435.00
HOGAR-003056,ENHOGAR,2026-08-04,20,2086,U,21,NR,1,1572.00
HOGAR-003057,ENHOGAR,2026-08-05,21,2187,R,28,F,4,1709.00
HOGAR-003058,ENHOGAR,2026-08-06,22,2288,U,35,M,7,1846.00
HOGAR-003059,ENHOGAR,2026-08-07,01,0189,U,42,X,2,1983.00
HOGAR-003060,ENHOGAR,2026-08-08,02,0290,R,49,NR,5,2120.00
HOGAR-003061,ENHOGAR,2026-08-09,03,0391,U,56,F,8,2257.00
HOGAR-003062,ENHOGAR,2026-08-10,04,0492,U,63,M,3,2394.00
HOGAR-003063,ENHOGAR,2026-08-11,05,0593,R,70,X,6,2531.00
HOGAR-003064,ENHOGAR,2026-08-12,06,0694,U,77,NR,1,2668.00
HOGAR-003065,ENHOGAR,2026-08-13,07,0795,U,84,F,4,2805.00
HOGAR-003066,ENHOGAR,2026-08-14,08,0896,R,18,M,7,2942.00
HOGAR-003067,ENHOGAR,2026-08-15,09,0997,U,25,X,2,3079.00
HOGAR-003068,ENHOGAR,2026-08-16,10,1098,U,32,NR,5,3216.00
HOGAR-003069,ENHOGAR,2026-08-17,11,1199,R,39,F,8,3353.00
HOGAR-003070,ENHOGAR,2026-08-18,12,1201,U,46,M,3,3490.00
HOGAR-003071,ENHOGAR,2026-08-19,13,1302,U,53,X,6,3627.00
HOGAR-003072,ENHOGAR,2026-08-20,14,1403,R,60,NR,1,3764.00
HOGAR-003073,ENHOGAR,2026-08-21,15,1504,U,67,F,4,3901.00
HOGAR-003074,ENHOGAR,2026-08-22,16,1605,U,74,M,7,4038.00
HOGAR-003075,ENHOGAR,2026-08-23,17,1706,R,81,X,2,4175.00
HOGAR-003076,ENHOGAR,2026-08-24,18,1807,U,88,NR,5,4312.00
HOGAR-003077,ENHOGAR,2026-08-25,19,1908,U,22,F,8,4449.00
HOGAR-003078,ENHOGAR,2026-08-26,20,2009,R,29,M,3,4586.00
HOGAR-003079,ENHOGAR,2026-08-27,21,2110,U,36,X,6,4723.00
HOGAR-003080,ENHOGAR,2026-08-28,22,2211,U,43,NR,1,4860.00
HOGAR-003081,ENHOGAR,2026-08-01,01,0112,R,50,F,4,4997.00
HOGAR-003082,ENHOGAR,2026-08-02,02,0213,U,57,M,7,5134.00
HOGAR-003083,ENHOGAR,2026-08-03,03,0314,U,64,X,2,5271.00
HOGAR-003084,ENHOGAR,2026-08-04,04,0415,R,71,NR,5,5408.00
HOGAR-003085,ENHOGAR,2026-08-05,05,0516,U,78,F,8,5545.00
HOGAR-003086,ENHOGAR,2026-08-06,06,0617,U,85,M,3,5682.00
HOGAR-003087,ENHOGAR,2026-08-07,07,0718,R,19,X,6,5819.00
HOGAR-003088,ENHOGAR,2026-08-08,08,0819,U,26,NR,1,5956.00
HOGAR-003089,ENHOGAR,2026-08-09,09,0920,U,33,F,4,6093.00
HOGAR-003090,ENHOGAR,2026-08-10,10,1021,R,40,M,7,6230.00
HOGAR-003091,ENHOGAR,2026-08-11,11,1122,U,47,X,2,6367.00
HOGAR-003092,ENHOGAR,2026-08-12,12,1223,U,54,NR,5,6504.00
HOGAR-003093,ENHOGAR,2026-08-13,13,1324,R,61,F,8,6641.00
HOGAR-003094,ENHOGAR,2026-08-14,14,1425,U,68,M,3,6778.00
HOGAR-003095,ENHOGAR,2026-08-15,15,1526,U,75,X,6,6915.00
HOGAR-003096,ENHOGAR,2026-08-16,16,1627,R,82,NR,1,7052.00
HOGAR-003097,ENHOGAR,2026-08-17,17,1728,U,89,F,4,7189.00
HOGAR-003098,ENHOGAR,2026-08-18,18,1829,U,23,M,7,7326.00
HOGAR-003099,ENHOGAR,2026-08-19,19,1930,R,30,X,2,7463.00
HOGAR-003100,ENHOGAR,2026-08-20,20,2031,U,37,NR,5,7600.00
HOGAR-003101,ENHOGAR,2026-08-21,21,2132,U,44,F,8,7737.00
HOGAR-003102,ENHOGAR,2026-08-22,22,2233,R,51,M,3,7874.00
HOGAR-003103,ENHOGAR,2026-08-23,01,0134,U,58,X,6,8011.00
HOGAR-003104,ENHOGAR,2026-08-24,02,0235,U,65,NR,1,8148.00
HOGAR-003105,ENHOGAR,2026-08-25,03,0336,R,72,F,4,8285.00
HOGAR-003106,ENHOGAR,2026-08-26,04,0437,U,79,M,7,8422.00
HOGAR-003107,ENHOGAR,2026-08-27,05,0538,U,86,X,2,959.00
HOGAR-000001,ENHOGAR,2026-08-28,06,0639,R,20,NR,5,1096.00
HOGAR-003109,ENHOGAR,2026-08-01,07,0740,U,27,F,8,1233.00
HOGAR-003110,ENHOGAR,2026-08-02,08,0841,U,34,M,3,1370.00
HOGAR-003111,ENHOGAR,2026-08-03,09,0942,R,41,X,6,1507.00
HOGAR-003112,ENHOGAR,2026-08-04,10,1043,U,48,NR,1,1644.00
HOGAR-003113,ENHOGAR,2026-08-05,11,1144,U,55,F,4,1781.00
HOGAR-003114,ENHOGAR,2026-08-06,12,1245,R,62,M,7,1918.00
HOGAR-003115,ENHOGAR,2026-08-07,13,1346,U,69,X,2,2055.00
HOGAR-003116,ENHOGAR,2026-08-08,14,1447,U,76,NR,5,2192.00
HOGAR-003117,ENHOGAR,2026-08-09,15,1548,R,83,F,8,2329.00
HOGAR-003118,ENHOGAR,2026-08-10,16,1649,U,90,M,3,2466.00
HOGAR-003119,ENHOGAR,2026-08-11,17,1750,U,24,X,6,2603.00
HOGAR-003120,ENHOGAR,2026-08-12,18,1851,R,31,NR,1,2740.00
HOGAR-003121,ENHOGAR,2026-08-13,19,1952,U,38,F,4,2877.00
HOGAR-003122,ENHOGAR,2026-08-14,20,2053,U,45,M,7,3014.00
HOGAR-003123,ENHOGAR,2026-08-15,21,2154,R,52,X,2,3151.00
HOGAR-003124,ENHOGAR,2026-08-16,22,2255,U,59,NR,5,3288.00
HOGAR-003125,ENHOGAR,2026-08-17,01,0156,U,66,F,8,3425.00
HOGAR-003126,ENHOGAR,2026-08-18,02,0257,R,73,M,3,3562.00
HOGAR-003127,ENHOGAR,2026-08-19,03,0358,U,80,X,6,3699.00
HOGAR-003128,ENHOGAR,2026-08-20,04,0459,U,87,NR,1,3836.00
HOGAR-003129,ENHOGAR,2026-08-21,05,0560,R,21,F,4,3973.00
HOGAR-003130,ENHOGAR,2026-08-22,06,0661,U,28,M,7,4110.00
HOGAR-003131,ENHOGAR,2026-08-23,07,0762,U,35,X,2,4247.00
HOGAR-003132,ENHOGAR,2026-08-24,08,0863,R,42,NR,5,4384.00
HOGAR-003133,ENHOGAR,2026-08-25,09,0964,U,49,F,8,4521.00
HOGAR-003134,ENHOGAR,2026-08-26,10,1065,U,56,M,3,4658.00
HOGAR-003135,ENHOGAR,2026-08-27,11,1166,R,63,X,6,4795.00
HOGAR-003136,ENHOGAR,2026-08-28,12,1267,U,70,NR,1,4932.00
HOGAR-003137,ENHOGAR,2026-08-01,13,1368,U,77,F,4,5069.00
HOGAR-003138,ENHOGAR,2026-08-02,14,1469,R,84,M,7,5206.00
HOGAR-003139,ENHOGAR,2026-08-03,15,1570,U,18,X,2,5343.00
HOGAR-003140,ENHOGAR,2026-08-04,16,1671,U,25,NR,5, 5480.00 
HOGAR-003141,ENHOGAR,2026-08-05,17,1772,R,32,F,8,5617.00
HOGAR-003142,ENHOGAR,2026-08-06,18,1873,U,39,M,3,5754.00
HOGAR-003143,ENHOGAR,2026-08-07,19,1974,U,46,X,6,5891.00
HOGAR-003144,ENHOGAR,2026-08-08,20,2075,R,53,NR,1,6028.00
HOGAR-003145,ENHOGAR,2026-08-09,21,2176,U,60,F,4,6165.00
HOGAR-003146,ENHOGAR,2026-08-10,22,2277,U,67,M,7,6302.00
HOGAR-003147,ENHOGAR,2026-08-11,01,0178,R,74,X,2,6439.00
HOGAR-003148,ENHOGAR,2026-08-12,02,0279,U,81,NR,5,6576.00
HOGAR-003149,ENHOGAR,2026-08-13,03,0380,U,88,F,8,6713.00
HOGAR-003150,ENHOGAR,2026-08-14,04,0481,R,22,M,3,6850.00
HOGAR-003151,ENHOGAR,2026-08-15,05,0582,U,29,X,6,6987.00
HOGAR-003152,ENHOGAR,2026-08-16,06,0683,U,36,NR,1,7124.00
HOGAR-003153,ENHOGAR,2026-08-17,07,0784,R,43,F,4,7261.00
HOGAR-003154,ENHOGAR,2026-08-18,08,0885,U,50,M,7,7398.00
HOGAR-003155,ENHOGAR,2026-08-19,09,0986,U,57,X,2,7535.00
HOGAR-003156,ENHOGAR,2026-08-20,10,1087,R,64,NR,5,7672.00
HOGAR-003157,ENHOGAR,2026-08-21,11,1188,U,71,F,8,7809.00
HOGAR-003158,ENHOGAR,2026-08-22,12,1289,U,78,M,3,7946.00
HOGAR-003159,ENHOGAR,2026-08-23,13,1390,R,85,X,6,8083.00
HOGAR-003160,ENHOGAR,2026-08-24,14,1491,U,19,NR,1,8220.00
HOGAR-003161,ENHOGAR,2026-08-25,15,1592,U,26,F,4,8357.00
HOGAR-003162,ENHOGAR,2026-08-26,16,1693,R,33,M,7,8494.00
HOGAR-003163,ENHOGAR,2026-08-27,17,1794,U,40,X,2,1031.00
HOGAR-003164,ENHOGAR,2026-08-28,18,1895,U,47,NR,5,1168.00
HOGAR-003165,ENHOGAR,2026-08-01,19,1996,R,54,F,8,1305.00
HOGAR-003166,ENHOGAR,2026-08-02,20,2097,U,61,M,3,1442.00
HOGAR-003167,ENHOGAR,2026-08-03,21,2198,U,68,X,6,1579.00
HOGAR-003168,ENHOGAR,2026-08-04,22,2299,R,75,NR,1,1716.00
HOGAR-003169,ENHOGAR,2026-08-05,01,0101,U,82,F,4,1853.00
HOGAR-003170,ENHOGAR,2026-08-06,02,0202,U,89,M,7,1990.00
HOGAR-003171,ENHOGAR,2026-08-07,03,0303,R,23,X,2,2127.00
HOGAR-003172,ENHOGAR,2026-08-08,04,0404,U,30,NR,5,2264.00
HOGAR-003173,ENHOGAR,2026-08-09,05,0505,U,37,F,8,2401.00
HOGAR-003174,ENHOGAR,2026-08-10,06,0606,R,44,M,3,2538.00
HOGAR-003175,ENHOGAR,2026-08-11,07,0707,U,51,X,6,2675.00
HOGAR-003176,ENHOGAR,2026-08-12,08,0808,U,58,NR,1,2812.00
HOGAR-003177,ENHOGAR,2026-08-13,09,0909,R,65,F,4,2949.00
HOGAR-003178,ENHOGAR,2026-08-14,10,1010,U,72,M,7,3086.00
HOGAR-003179,ENHOGAR,2026-08-15,11,1111,U,79,X,2,3223.00
HOGAR-003180,ENHOGAR,2026-08-16,12,1212,R,86,NR,5,3360.00
HOGAR-003181,ENHOGAR,2026-08-17,13,1313,U,20,F,8,3497.00
HOGAR-003182,ENHOGAR,2026-08-18,14,1414,U,27,M,3,3634.00
HOGAR-003183,ENHOGAR,2026-08-19,15,1515,R,34,X,6,3771.00
HOGAR-003184,ENHOGAR,2026-08-20,16,1616,U,41,NR,1,3908.00
HOGAR-003185,ENHOGAR,2026-08-21,17,1717,U,48,F,4,4045.00
HOGAR-003186,ENHOGAR,2026-08-22,18,1818,R,55,M,7,4182.00
HOGAR-003187,ENHOGAR,2026-08-23,19,1919,U,62,X,2,4319.00
HOGAR-003188,ENHOGAR,2026-08-24,20,2020,U,69,NR,5,4456.00
HOGAR-003189,ENHOGAR,2026-08-25,21,2121,R,76,F,8,4593.00
HOGAR-003190,ENHOGAR,2026-08-26,22,2222,U,83,M,3,4730.00
HOGAR-003191,ENHOGAR,2026-08-27,01,0123,U,90,X,6,4867.00
HOGAR-003192,ENHOGAR,2026-08-28,02,0224,R,24,NR,1,5004.00
HOGAR-003193,ENHOGAR,2026-08-01,03,0325,U,31,F,4,5141.00
HOGAR-003194,ENHOGAR,2026-08-02,04,0426,U,38,M,7,5278.00
HOGAR-003195,ENHOGAR,2026-08-03,05,0527,R,45,X,2,5415.00
HOGAR-003196,ENHOGAR,2026-08-04,06,0628,U,52,NR,5,5552.00
HOGAR-003197,ENHOGAR,2026-08-05,07,0729,U,59,F,8,5689.00
HOGAR-003198,ENHOGAR,2026-08-06,08,0830,R,66,M,3,5826.00
HOGAR-003199,ENHOGAR,2026-08-07,09,0931,U,73,X,6,5963.00
HOGAR-003200,ENHOGAR,2026-08-08,10,1032,U,80,NR,1,6100.00
HOGAR-003201,ENHOGAR,2026-08-09,11,1133,R,87,F,4,6237.00
HOGAR-003202,ENHOGAR,2026-08-10,12,1234,U,21,M,7,6374.00
HOGAR-003203,ENHOGAR,2026-08-11,13,1335,U,28,X,2,6511.00
HOGAR-003204,ENHOGAR,2026-08-12,14,1436,R,35,NR,5,6648.00
HOGAR-003205,ENHOGAR,2026-08-13,15,1537,U,42,F,0,6785.00
HOGAR-003206,ENHOGAR,2026-08-14,16,1638,U,49,M,3,6922.00
HOGAR-003207,ENHOGAR,2026-08-15,17,1739,R,56,X,6,7059.00
HOGAR-003208,ENHOGAR,2026-08-16,18,1840,U,63,NR,1,7196.00
HOGAR-003209,ENHOGAR,2026-08-17,19,1941,U,70,F,4,7333.00
HOGAR-003210,ENHOGAR,2026-08-18,20,2042,R,77,M,7,7470.00
HOGAR-003211,ENHOGAR,2026-08-19,21,2143,U,84,X,2,7607.00
HOGAR-003212,ENHOGAR,2026-08-20,22,2244,U,18,NR,5,7744.00
HOGAR-003213,ENHOGAR,2026-08-21,01,0145,R,25,F,8,7881.00
HOGAR-003214,ENHOGAR,2026-08-22,02,0246,U,32,M,3,8018.00
HOGAR-003215,ENHOGAR,2026-08-23,03,0347,U,39,X,6,8155.00
HOGAR-003216,ENHOGAR,2026-08-24,04,0448,R,46,NR,1,8292.00
HOGAR-003217,ENHOGAR,2026-08-25,05,0549,U,53,F,4,8429.00
HOGAR-003218,ENHOGAR,2026-08-26,06,0650,U,60,M,7,966.00
HOGAR-003219,ENHOGAR,2026-08-27,07,0751,R,67,X,2,1103.00
HOGAR-003220,ENHOGAR,2026-08-28,08,0852,U,74,NR,5,1240.00
HOGAR-003221,ENHOGAR,2026-08-01,09,0953,U,81,F,8,1377.00
HOGAR-003222,ENHOGAR,2026-08-02,10,1054,R,88,M,3,1514.00
HOGAR-003223,,2026-08-03,11,1155,U,22,X,6,1651.00
HOGAR-003224,ENHOGAR,2026-08-04,12,1256,U,29,NR,1,1788.00
HOGAR-003225,ENHOGAR,2026-08-05,13,1357,R,36,F,4,1925.00
HOGAR-003226,ENHOGAR,2026-08-06,14,1458,U,43,M,7,2062.00
HOGAR-003227,ENHOGAR,2026-08-07,15,1559,U,50,X,2,2199.00
HOGAR-003228,ENHOGAR,2026-08-08,16,1660,R,57,NR,5,2336.00
HOGAR-003229,ENHOGAR,2026-08-09,17,1761,U,64,F,8,2473.00
HOGAR-003230,ENHOGAR,2026-08-10,18,1862,U,71,M,3,2610.00
HOGAR-003231,ENHOGAR,2026-08-11,19,1963,R,78,X,6,2747.00
HOGAR-003232,ENHOGAR,2026-08-12,20,2064,U,85,NR,1,2884.00
HOGAR-003233,ENHOGAR,2026-08-13,21,2165,U,19,F,4,3021.00
HOGAR-003234,ENHOGAR,2026-08-14,22,2266,R,26,M,7,3158.00
HOGAR-003235,ENHOGAR,2026-08-15,01,0167,U,33,X,2,3295.00
HOGAR-003236,ENHOGAR,2026-08-16,02,0268,U,40,NR,5,3432.00
HOGAR-003237,ENHOGAR,2026-08-17,03,0369,R,47,F,8,3569.00
HOGAR-003238,ENHOGAR,2026-08-18,04,0470,U,54,M,3,3706.00
HOGAR-003239,ENHOGAR,2026-08-19,05,0571,U,61,X,6,3843.00
HOGAR-003240,ENHOGAR,2026-08-20,06,0672,R,68,NR,1,3980.00
HOGAR-003241,ENHOGAR,2026-08-21,07,0773,U,75,F,4,4117.00
HOGAR-003242,ENHOGAR,2026-08-22,08,0874,U,82,M,7,4254.00
HOGAR-003243,ENHOGAR,2026-08-23,09,0975,R,89,X,2,4391.00
HOGAR-003244,ENHOGAR,2026-08-24,10,1076,U,23,NR,5,4528.00
HOGAR-003245,ENHOGAR,2026-08-25,11,1177,U,30,F,8,4665.00
HOGAR-003246,ENHOGAR,2026-08-26,12,1278,R,37,M,3,4802.00
HOGAR-003247,ENHOGAR,2026-08-27,13,1379,U,44,X,6,4939.00
HOGAR-003248,ENHOGAR,2026-08-28,14,1480,U,51,NR,1,5076.00
HOGAR-003249,ENHOGAR,2026-08-01,15,1581,R,58,F,4,5213.00
HOGAR-003250,ENHOGAR,2026-08-02,16,1682,U,65,M,7,5350.00
HOGAR-003251,ENHOGAR,2026-08-03,17,1783,U,72,X,2,5487.00
HOGAR-003252,ENHOGAR,2026-08-04,18,1884,R,79,NR,5,5624.00
HOGAR-003253,ENHOGAR,2026-08-05,19,1985,U,86,F,8,5761.00
HOGAR-003254,ENHOGAR,2026-08-06,20,2086,U,20,M,3,5898.00
HOGAR-003255,ENHOGAR,2026-08-07,21,2187,R,27,X,6,6035.00
HOGAR-003256,ENHOGAR,2026-08-08,22,2288,U,34,NR,1,6172.00
HOGAR-003257,ENHOGAR,2026-08-09,01,0189,U,41,F,4,6309.00
HOGAR-003258,ENHOGAR,2026-08-10,02,0290,R,48,M,7,6446.00
HOGAR-003259,ENHOGAR,2026-08-11,03,0391,U,55,X,2,6583.00
HOGAR-003260,ENHOGAR,2026-08-12,04,0492,U,62,NR,5,6720.00
HOGAR-003261,ENHOGAR,2026-08-13,05,0593,R,69,F,8,6857.00
HOGAR-003262,ENHOGAR,2026-08-14,06,0694,U,76,M,3,6994.00
HOGAR-003263,ENHOGAR,2026-08-15,07,0795,U,83,X,6,7131.00
HOGAR-003264,ENHOGAR,2026-08-16,08,0896,R,90,NR,1,7268.00
HOGAR-003265,ENHOGAR,2026-08-17,09,0997,U,24,F,4,7405.00
HOGAR-003266,ENHOGAR,2026-08-18,10,1098,U,31,M,7,7542.00
HOGAR-003267,ENHOGAR,2026-08-19,11,1199,R,38,X,2,7679.00
HOGAR-003268,ENHOGAR,2026-08-20,12,1201,U,45,NR,5,7816.00
HOGAR-003269,ENHOGAR,2026-08-21,13,1302,U,52,F,8,7953.00
HOGAR-003270,ENHOGAR,2026-08-22,14,1403,R,59,M,3,8090.00
HOGAR-003271,ENHOGAR,2026-08-23,15,1504,U,66,X,6,8227.00
HOGAR-003272,ENHOGAR,2026-08-24,16,1605,U,73,NR,1,8364.00
HOGAR-003273,ENHOGAR,2026-08-25,17,1706,R,80,F,4,901.00
HOGAR-003274,ENHOGAR,2026-08-26,18,1807,U,87,M,7,1038.00
HOGAR-003275,ENHOGAR,2026-08-27,19,1908,U,21,X,2,1175.00
HOGAR-003276,ENHOGAR,2026-08-28,20,2009,R,28,NR,5,1312.00
HOGAR-003277,ENHOGAR,2026-08-01,21,2110,U,35,F,8,1449.00
HOGAR-003278,ENHOGAR,2026-08-02,22,2211,U,42,M,3,1586.00
HOGAR-003279,ENHOGAR,2026-08-03,01,0112,R,49,X,6,1723.00
HOGAR-003280,ENHOGAR,2026-08-04,02,0213,U,56,NR,1,1860.00
HOGAR-003281,ENHOGAR,2026-08-05,03,0314,U,63,F,4,1997.00
HOGAR-003282,ENHOGAR,2026-08-06,04,0415,R,70,M,7,2134.00
HOGAR-003283,ENHOGAR,2026-08-07,05,0516,U,77,X,2,2271.00
HOGAR-003284,ENHOGAR,2026-08-08,06,0617,U,84,NR,5,2408.00
HOGAR-003285,ENHOGAR,2026-08-09,07,0718,R,18,F,8,2545.00
HOGAR-003286,ENHOGAR,2026-08-10,08,0819,U,25,M,3,2682.00
HOGAR-003287,ENHOGAR,2026-08-11,09,0920,U,32,X,6,2819.00
HOGAR-003288,ENHOGAR,2026-08-12,10,1021,R,39,NR,1,2956.00
HOGAR-003289,ENHOGAR,2026-08-13,11,1122,U,46,F,4,3093.00
HOGAR-003290,ENHOGAR,2026-08-14,12,1223,U,53,M,7,3230.00
HOGAR-003291,ENHOGAR,2026-08-15,13,1324,R,60,X,2,3367.00
HOGAR-003292,ENHOGAR,2026-08-16,14,1425,U,67,NR,5,3504.00
HOGAR-003293,ENHOGAR,2026-08-17,15,1526,U,74,F,8,3641.00
HOGAR-003294,ENHOGAR,2026-08-18,16,1627,R,81,M,3,3778.00
HOGAR-003295,ENHOGAR,2026-08-19,17,1728,U,88,X,6,3915.00
HOGAR-003296,ENHOGAR,2026-08-20,18,1829,U,22,NR,1,4052.00
HOGAR-003297,ENHOGAR,2026-08-21,19,1930,R,29,F,4, 4189.00 
HOGAR-003298,ENHOGAR,2026-08-22,20,2031,U,36,M,7,4326.00
HOGAR-003299,ENHOGAR,2026-08-23,21,2132,U,43,X,2,4463.00
HOGAR-003300,ENHOGAR,2026-08-24,22,2233,R,50,NR,5,4600.00
